"inv_id" "sim_gen" "freq" "freq_p1" "freq_p2" "num_qtns" "mean_qtnSelCoef" "sd_qtnSelCoef" "mean_qtnDom" "sd_qtnDom" "inv_FST" "inv_originGen" "inv_pos" "inv_end" "inv_length"
32995707 39200 0.00025 0 0.0005 155 -0.000220961 0.00186344 0 0 0 39200 1644683 1684506 39824
33075695 39400 0.013 0.0075 0.0185 169 -0.000172497 0.00207804 0 0 0 39295 1207366 1252867 45502
33094122 39800 0.03675 0.0415 0.032 167 0.000124451 0.00209791 0 0 0 39317 437494 477168 39675
33094122 39400 0.0135 0.0225 0.0045 161 0.00014204 0.00208028 0 0 0 39317 437494 477168 39675
33094122 39600 0.06725 0.067 0.0675 165 0.000140739 0.00207682 0 0 0.000000996374 39317 437494 477168 39675
33099187 39400 0.023 0.027 0.019 136 0.00024994 0.00198647 0 0 0 39323 931992 975304 43313
33126831 39400 0.00225 0.002 0.0025 128 -0.0000559559 0.00203399 0 0 0 39356 868040 895415 27376
33128568 39600 0.05675 0.0745 0.039 66 -0.000108532 0.00228792 0 0 0.00588578 39358 1577590 1597550 19961
33128568 39400 0.01775 0.014 0.0215 65 -0.000119003 0.00230166 0 0 0 39358 1577590 1597550 19961
33129383 39400 0.0025 0.004 0.001 76 -0.000303184 0.0020111 0 0 0 39359 1834962 1856578 21617
33130206 39400 0.009 0.011 0.007 127 0.00000970299 0.00206859 0 0 0 39360 1733317 1765181 31865
33151207 39400 0.00275 0.001 0.0045 139 0.000196573 0.00179919 0 0 0 39385 366192 398881 32690
33157923 39400 0.0005 0.0005 0.0005 186 -0.000108237 0.00232518 0 0 0 39393 502864 550587 47724
33160491 39400 0.0005 0.0005 0.0005 27 0.000346937 0.00139984 0 0 0 39396 266580 273089 6510
33162224 39400 0.00075 0.0015 0 110 0.000218062 0.00196867 0 0 0 39398 1956959 1984532 27574
33163964 39400 0.00025 0 0.0005 186 0.000109248 0.00202129 0 0 0 39400 1724213 1770805 46593
33234022 39600 0.0025 0.0025 0.0025 125 0.0000609721 0.00204722 0 0 0 39483 1939098 1969947 30850
33260772 39600 0.01825 0.0245 0.012 1 0.00450757 0 0 0 0 39515 1508639 1509290 652
33272602 40600 0.45775 0.5015 0.414 17 -0.000534716 0.00208397 0 0 0.00771131 39529 1338560 1341471 2912
33272602 41800 0.6765 0.6645 0.6885 14 -0.000330417 0.00211224 0 0 0.000657992 39529 1338560 1341471 2912
33272602 41000 0.45775 0.428 0.4875 17 0.000285329 0.00245982 0 0 0.00356571 39529 1338560 1341471 2912
33272602 40800 0.4735 0.512 0.435 18 -0.000410045 0.00206458 0 0 0.0059457 39529 1338560 1341471 2912
33272602 39600 0.0205 0.0095 0.0315 10 0.00021633 0.00218185 0 0 0 39529 1338560 1341471 2912
33272602 40200 0.36025 0.278 0.4425 16 -0.000312255 0.00201859 0 0 0.0293533 39529 1338560 1341471 2912
33272602 40400 0.45 0.4185 0.4815 16 -0.000368141 0.00217337 0 0 0.00400909 39529 1338560 1341471 2912
33272602 41400 0.511 0.4905 0.5315 16 0.00050282 0.00232366 0 0 0.00168181 39529 1338560 1341471 2912
33272602 40000 0.25375 0.2 0.3075 13 -0.000162333 0.00212634 0 0 0.0152569 39529 1338560 1341471 2912
33272602 41600 0.5355 0.482 0.589 15 -0.00000353006 0.00200738 0 0 0.011507 39529 1338560 1341471 2912
33272602 42200 0.94825 0.9315 0.965 15 0.0000519148 0.00241906 0 0 0.00571737 39529 1338560 1341471 2912
33272602 41200 0.3175 0.2505 0.3845 14 -0.000640075 0.0023019 0 0 0.0207159 39529 1338560 1341471 2912
33272602 39800 0.1345 0.1045 0.1645 13 -0.0000958488 0.00226365 0 0 0.00773131 39529 1338560 1341471 2912
33272602 42000 0.9435 0.9415 0.9455 21 -0.000470855 0.00200865 0 0 0.000075036 39529 1338560 1341471 2912
33287056 39800 0.0125 0.006 0.019 173 -0.000268165 0.0021331 0 0 0 39546 707905 749146 41242
33287056 39600 0.0375 0.035 0.04 178 -0.000239977 0.00212201 0 0 0 39546 707905 749146 41242
33287056 40000 0.017 0.009 0.025 174 -0.000282307 0.00213117 0 0 0 39546 707905 749146 41242
33292918 39600 0.01225 0.0065 0.018 38 -0.0000157614 0.00203621 0 0 0 39553 1323377 1333142 9766
33292918 40200 0.0085 0.0065 0.0105 38 -0.0000157614 0.00203621 0 0 0 39553 1323377 1333142 9766
33292918 40000 0.047 0.049 0.045 40 0.000106153 0.00212119 0 0 0 39553 1323377 1333142 9766
33292918 39800 0.02325 0.018 0.0285 38 -0.0000157614 0.00203621 0 0 0 39553 1323377 1333142 9766
33298014 39600 0.01025 0.017 0.0035 69 0.00023934 0.00216073 0 0 0 39559 530760 547334 16575
33303086 39600 0.0075 0.0095 0.0055 100 -0.000063217 0.00190716 0 0 0 39565 1514185 1538202 24018
33316425 39600 0.00325 0.0055 0.001 16 -0.0000664901 0.00161672 0 0 0 39581 1791042 1796405 5364
33316428 39600 0.0005 0.0005 0.0005 114 -0.0000495398 0.00200924 0 0 0 39581 869945 894355 24411
33321455 39600 0.001 0 0.002 74 0.00000387643 0.00225333 0 0 0 39587 233430 254305 20876
33324785 39600 0.00225 0.004 0.0005 163 -0.000219968 0.00192781 0 0 0 39591 1421288 1460472 39185
33324787 39600 0.00125 0.001 0.0015 122 0.0000193479 0.00210714 0 0 0 39591 1320189 1352201 32013
33327291 39600 0.001 0.001 0.001 10 0.000539044 0.00219874 0 0 0 39594 1867002 1869036 2035
33328147 39600 0.0005 0.0005 0.0005 91 0.000208113 0.00200484 0 0 0 39595 1100461 1123527 23067
33329870 39600 0.00025 0.0005 0 77 0.000268068 0.00202925 0 0 0 39597 1204607 1225864 21258
33355104 40000 0.095 0.114 0.076 163 0.000142073 0.00207805 0 0 0.0041989 39627 538603 574559 35957
33355104 40200 0.04475 0.0355 0.054 159 0.000125567 0.00210049 0 0 0 39627 538603 574559 35957
33355104 39800 0.0585 0.0675 0.0495 154 0.000182548 0.00211007 0 0 0.00147065 39627 538603 574559 35957
33358314 39800 0.016 0.015 0.017 140 -0.00018616 0.00201548 0 0 0 39631 1638739 1674750 36012
33389804 39800 0.038 0.0395 0.0365 160 -0.000122923 0.00188985 0 0 0 39668 1514449 1552216 37768
33404400 39800 0.012 0.0155 0.0085 16 -0.000129845 0.00168399 0 0 0 39685 1716286 1723043 6758
33404400 40000 0.018 0.011 0.025 16 -0.000129845 0.00168399 0 0 0 39685 1716286 1723043 6758
33425432 43200 0.18125 0.196 0.1665 206 -0.000100417 0.00179741 0 0 0.00146607 39710 1658145 1697469 39325
33425432 41800 0.15125 0.145 0.1575 187 -0.0000243298 0.0018748 0 0 0.000304288 39710 1658145 1697469 39325
33425432 40400 0.048 0.0575 0.0385 159 -0.000153295 0.00184835 0 0 0 39710 1658145 1697469 39325
33425432 42600 0.31375 0.3295 0.298 210 -0.000053468 0.00186481 0 0 0.00115211 39710 1658145 1697469 39325
33425432 43600 0.112 0.1155 0.1085 189 -0.000147198 0.00187717 0 0 0.00012317 39710 1658145 1697469 39325
33425432 43400 0.0655 0.083 0.048 176 -0.000134338 0.00184382 0 0 0.00500329 39710 1658145 1697469 39325
33425432 41600 0.11475 0.121 0.1085 170 -0.0000287321 0.00188799 0 0 0.00038454 39710 1658145 1697469 39325
33425432 40800 0.049 0.0735 0.0245 164 -0.000104794 0.0018442 0 0 0 39710 1658145 1697469 39325
33425432 43000 0.21825 0.258 0.1785 195 -0.0000895341 0.00184918 0 0 0.00926088 39710 1658145 1697469 39325
33425432 40600 0.0675 0.0585 0.0765 161 -0.000106142 0.00185606 0 0 0.00128686 39710 1658145 1697469 39325
33425432 42400 0.089 0.0775 0.1005 172 -0.0000937344 0.00182991 0 0 0.00163113 39710 1658145 1697469 39325
33425432 40000 0.05725 0.0555 0.059 158 -0.000122293 0.00182344 0 0 0.0000567419 39710 1658145 1697469 39325
33425432 41000 0.0355 0.0385 0.0325 162 -0.0000893837 0.00186612 0 0 0 39710 1658145 1697469 39325
33425432 42200 0.136 0.1195 0.1525 189 -0.000132445 0.00186223 0 0 0.00231694 39710 1658145 1697469 39325
33425432 43800 0.01925 0.0265 0.012 173 -0.000090646 0.00184743 0 0 0 39710 1658145 1697469 39325
33425432 40200 0.05775 0.0795 0.036 161 -0.000101745 0.00181625 0 0 0.00869361 39710 1658145 1697469 39325
33425432 41200 0.10775 0.1205 0.095 169 -0.0000232815 0.00186261 0 0 0.00169089 39710 1658145 1697469 39325
33425432 41400 0.2945 0.2775 0.3115 190 -0.000123677 0.00187801 0 0 0.00139096 39710 1658145 1697469 39325
33425432 42800 0.2325 0.2105 0.2545 197 -0.0000681781 0.00185985 0 0 0.00271234 39710 1658145 1697469 39325
33425432 39800 0.01 0.0185 0.0015 155 -0.000119238 0.0018367 0 0 0 39710 1658145 1697469 39325
33425432 42000 0.14025 0.136 0.1445 180 -0.00007542 0.00187509 0 0 0.000149797 39710 1658145 1697469 39325
33475250 39800 0.007 0.0055 0.0085 83 -0.0000429226 0.00203193 0 0 0 39769 1303990 1322421 18432
33476096 39800 0.001 0.0005 0.0015 125 -0.0000513174 0.00221445 0 0 0 39770 1029318 1060400 31083
33480390 39800 0.00175 0.002 0.0015 0 0 0 0 0 0 39775 2073408 2074836 1429
33483811 40000 0.03125 0.0185 0.044 55 0.0000188254 0.00197709 0 0 0 39779 1125844 1136789 10946
33483811 39800 0.00375 0.0015 0.006 54 0.0000319753 0.00199322 0 0 0 39779 1125844 1136789 10946
33484650 39800 0.00075 0.001 0.0005 147 -0.000202434 0.00196474 0 0 0 39780 1833525 1871240 37716
33485499 39800 0.00375 0.006 0.0015 147 -0.000284347 0.00210913 0 0 0 39781 1832292 1870298 38007
33488779 39800 0.00175 0.0015 0.002 141 -0.000240449 0.00216361 0 0 0 39785 705359 739730 34372
33491285 39800 0.00175 0.001 0.0025 70 0.0000870075 0.00185799 0 0 0 39788 175110 191184 16075
33497964 39800 0.0015 0.001 0.002 22 0.000173803 0.0021543 0 0 0 39796 1061345 1065906 4562
33500476 39800 0.00025 0.0005 0 205 -0.00000708856 0.00223994 0 0 0 39799 442802 492465 49664
33501266 39800 0.00025 0.0005 0 32 0.0000494459 0.0021951 0 0 0 39800 760402 767834 7433
33501267 39800 0.00025 0 0.0005 33 -0.000573147 0.00194954 0 0 0 39800 1231222 1240768 9547
33526659 40200 0.00975 0.0125 0.007 35 -0.000538065 0.00242664 0 0 0 39830 1048399 1057554 9156
33526659 40000 0.007 0.007 0.007 35 -0.000538065 0.00242664 0 0 0 39830 1048399 1057554 9156
33528354 44000 0.21275 0.198 0.2275 149 -0.0000668461 0.00209621 0 0 0.00129898 39832 108889 136998 28110
33528354 40000 0.06025 0.07 0.0505 120 -0.0000649762 0.00214103 0 0 0.00167896 39832 108889 136998 28110
33528354 42400 0.328 0.3405 0.3155 153 -0.0000144707 0.00213871 0 0 0.000708887 39832 108889 136998 28110
33528354 44800 0.288 0.258 0.318 160 -0.000127242 0.00208703 0 0 0.00438904 39832 108889 136998 28110
33528354 41000 0.10975 0.118 0.1015 131 -0.0000340263 0.00217221 0 0 0.000696613 39832 108889 136998 28110
33528354 41600 0.13525 0.1235 0.147 136 -0.0000993189 0.00217587 0 0 0.00118045 39832 108889 136998 28110
33528354 40400 0.1985 0.1805 0.2165 141 0.000011142 0.00212006 0 0 0.00203648 39832 108889 136998 28110
33528354 40800 0.15175 0.134 0.1695 134 -0.0000508615 0.00211422 0 0 0.00244762 39832 108889 136998 28110
33528354 42800 0.2045 0.2105 0.1985 143 -0.000010479 0.0021945 0 0 0.000221294 39832 108889 136998 28110
33528354 46200 0.0585 0.0665 0.0505 131 -0.0000902195 0.00220377 0 0 0.00116199 39832 108889 136998 28110
33528354 43200 0.1745 0.2015 0.1475 145 0.0000461273 0.0022449 0 0 0.00506075 39832 108889 136998 28110
33528354 43800 0.17225 0.198 0.1465 155 -0.000206756 0.00208105 0 0 0.00465046 39832 108889 136998 28110
33528354 43400 0.1845 0.1715 0.1975 140 -0.0000528156 0.00212196 0 0 0.00112322 39832 108889 136998 28110
33528354 46400 0.0045 0.0035 0.0055 129 -0.0000584804 0.00217552 0 0 0 39832 108889 136998 28110
33528354 41800 0.17325 0.17 0.1765 136 -0.0000547391 0.00217469 0 0 0.0000737427 39832 108889 136998 28110
33528354 45800 0.04225 0.036 0.0485 137 -0.0000535905 0.00221142 0 0 0 39832 108889 136998 28110
33528354 43000 0.26075 0.279 0.2425 138 -0.0000584307 0.00220083 0 0 0.00172787 39832 108889 136998 28110
33528354 45400 0.32725 0.315 0.3395 165 -0.0000354189 0.00214054 0 0 0.000681614 39832 108889 136998 28110
33528354 45200 0.315 0.327 0.303 157 -0.0000926303 0.00206265 0 0 0.000667362 39832 108889 136998 28110
33528354 40200 0.22975 0.217 0.2425 127 -0.0000834111 0.00210526 0 0 0.000918614 39832 108889 136998 28110
33528354 40600 0.29975 0.2825 0.317 158 -0.0000406654 0.00213293 0 0 0.00141764 39832 108889 136998 28110
33528354 45600 0.1675 0.158 0.177 152 -0.000107094 0.00215219 0 0 0.000647214 39832 108889 136998 28110
33528354 42600 0.311 0.3165 0.3055 142 -0.0000187682 0.00215032 0 0 0.000141171 39832 108889 136998 28110
33528354 41400 0.145 0.149 0.141 138 -0.0000384949 0.00212634 0 0 0.000129058 39832 108889 136998 28110
33528354 42000 0.294 0.298 0.29 161 -0.0000703485 0.00208883 0 0 0.0000770847 39832 108889 136998 28110
33528354 44200 0.14 0.123 0.157 142 -0.0000727323 0.00211369 0 0 0.00240033 39832 108889 136998 28110
33528354 46000 0.051 0.0385 0.0635 136 -0.0000326472 0.00216545 0 0 0.00322837 39832 108889 136998 28110
33528354 45000 0.23275 0.2155 0.25 157 -0.0000733554 0.0020545 0 0 0.00166629 39832 108889 136998 28110
33528354 43600 0.21875 0.2495 0.188 153 -0.000140753 0.00205064 0 0 0.00553289 39832 108889 136998 28110
33528354 44400 0.292 0.2755 0.3085 147 -0.000069313 0.00215646 0 0 0.0013169 39832 108889 136998 28110
33528354 41200 0.19925 0.1965 0.202 143 0.00000646675 0.0021498 0 0 0.0000473991 39832 108889 136998 28110
33528354 44600 0.29575 0.3005 0.291 157 -0.00012228 0.00208243 0 0 0.000108327 39832 108889 136998 28110
33528354 42200 0.33825 0.3275 0.349 150 -0.0000688054 0.00209887 0 0 0.00051628 39832 108889 136998 28110
33531756 40200 0.11025 0.0915 0.129 214 0.0000834581 0.00217573 0 0 0.0035839 39836 1123185 1171509 48325
33531756 40400 0.02125 0.0315 0.011 203 0.0000707793 0.0021864 0 0 0 39836 1123185 1171509 48325
33531756 40000 0.04125 0.035 0.0475 204 0.0000571784 0.00218148 0 0 0 39836 1123185 1171509 48325
33542727 40000 0.004 0.0025 0.0055 147 -0.0000177172 0.00228843 0 0 0 39849 455777 489761 33985
33547739 40400 0.0985 0.0885 0.1085 62 -0.000386758 0.00205066 0 0 0.00112615 39855 1238272 1252092 13821
33547739 40000 0.045 0.052 0.038 59 -0.000476665 0.00209986 0 0 0 39855 1238272 1252092 13821
33547739 40600 0.0115 0.005 0.018 60 -0.000422535 0.00206539 0 0 0 39855 1238272 1252092 13821
33547739 40200 0.03825 0.0475 0.029 59 -0.000406811 0.00208836 0 0 0 39855 1238272 1252092 13821
33559436 40000 0.0015 0.0005 0.0025 43 -0.0000626813 0.00202849 0 0 0 39869 302138 312472 10335
33568756 40000 0.0155 0.0065 0.0245 130 -0.00013858 0.002172 0 0 0 39880 228648 259786 31139
33570421 40000 0.00125 0.0015 0.001 191 -0.000115916 0.00194978 0 0 0 39882 137843 183706 45864
33594126 40000 0.047 0.0475 0.0465 34 0.000293326 0.00197963 0 0 0 39910 900920 909809 8890
33659196 40000 0.00025 0 0.0005 96 0.000158537 0.00199948 0 0 0 39987 1959034 1980982 21949
33660888 40000 0.00075 0.0015 0 177 0.00013547 0.00218526 0 0 0 39989 1124779 1168049 43271
33660890 40000 0.00025 0.0005 0 27 -0.000000868249 0.0017344 0 0 0 39989 1914378 1920803 6426
33666890 40000 0.0005 0.001 0 63 0.000120066 0.0019836 0 0 0 39996 885053 899435 14383
33667710 40000 0.001 0.001 0.001 2 0.00174573 0.002846 0 0 0 39997 438062 439131 1070
33668545 40000 0.00025 0 0.0005 201 0.000375818 0.0020562 0 0 0 39998 816213 862383 46171
33668547 40000 0.00075 0.0005 0.001 59 -0.0000611461 0.00189495 0 0 0 39998 280333 294638 14306
33669382 40000 0.001 0.002 0 39 -0.000187201 0.00210563 0 0 0 39999 343062 352315 9254
33670181 40000 0.00025 0.0005 0 127 0.0000798492 0.0020404 0 0 0 40000 55373 87662 32290
33745948 42400 0.61275 0.5985 0.627 127 0.000111592 0.0022509 0 0 0.000855766 40090 1254643 1273161 18519
33745948 42200 0.586 0.585 0.587 139 -0.000177836 0.00221047 0 0 0.00000412194 40090 1254643 1273161 18519
33745948 42600 0.73775 0.7615 0.714 147 0.000187741 0.00218385 0 0 0.00291543 40090 1254643 1273161 18519
33745948 41600 0.5775 0.5965 0.5585 115 -0.00024476 0.00210086 0 0 0.00147955 40090 1254643 1273161 18519
33745948 41200 0.3695 0.358 0.381 102 -0.000311227 0.00218027 0 0 0.00056767 40090 1254643 1273161 18519
33745948 40200 0.00575 0.007 0.0045 74 -0.000350214 0.00226509 0 0 0 40090 1254643 1273161 18519
33745948 44600 0.77225 0.764 0.7805 139 -0.000109716 0.00219379 0 0 0.000386983 40090 1254643 1273161 18519
33745948 41400 0.606 0.633 0.579 123 -0.0000491162 0.00215528 0 0 0.00305322 40090 1254643 1273161 18519
33745948 44200 0.81325 0.8185 0.808 145 -0.000172631 0.00212918 0 0 0.000181482 40090 1254643 1273161 18519
33745948 43800 0.706 0.671 0.741 137 -0.0000662573 0.0022666 0 0 0.00590179 40090 1254643 1273161 18519
33745948 45200 0.9355 0.9145 0.9565 155 -0.000159528 0.0022061 0 0 0.00730861 40090 1254643 1273161 18519
33745948 46000 0.94875 0.946 0.9515 170 -0.000155934 0.00221443 0 0 0.000155532 40090 1254643 1273161 18519
33745948 40600 0.0755 0.07 0.081 82 -0.000416004 0.00222741 0 0 0.000433383 40090 1254643 1273161 18519
33745948 43600 0.7285 0.703 0.754 139 0.0000501936 0.00227496 0 0 0.00328762 40090 1254643 1273161 18519
33745948 44400 0.74575 0.79 0.7015 144 -0.0000512632 0.00226745 0 0 0.010327 40090 1254643 1273161 18519
33745948 45000 0.84475 0.856 0.8335 158 -0.000122281 0.00220041 0 0 0.00096504 40090 1254643 1273161 18519
33745948 45600 0.9515 0.9665 0.9365 183 -0.000156568 0.00214451 0 0 0 40090 1254643 1273161 18519
33745948 43200 0.50975 0.513 0.5065 134 -0.0000907662 0.00220338 0 0 0.0000422661 40090 1254643 1273161 18519
33745948 40400 0.20575 0.249 0.1625 82 -0.000314737 0.00225688 0 0 0.0114466 40090 1254643 1273161 18519
33745948 40800 0.3005 0.344 0.257 96 -0.000552547 0.00226926 0 0 0.00900215 40090 1254643 1273161 18519
33745948 42800 0.61225 0.5965 0.628 124 -0.000168535 0.00229015 0 0 0.00104491 40090 1254643 1273161 18519
33745948 41800 0.49575 0.5295 0.462 114 -0.000284252 0.00216589 0 0 0.00455658 40090 1254643 1273161 18519
33745948 44800 0.85275 0.841 0.8645 142 -0.000146455 0.00223705 0 0 0.00109951 40090 1254643 1273161 18519
33745948 44000 0.8085 0.8295 0.7875 143 -0.000138178 0.00214712 0 0 0.00284833 40090 1254643 1273161 18519
33745948 41000 0.38775 0.3575 0.418 105 -0.000365126 0.00217107 0 0 0.00385452 40090 1254643 1273161 18519
33745948 43000 0.605 0.595 0.615 140 -0.0000442973 0.0021356 0 0 0.000418454 40090 1254643 1273161 18519
33745948 42000 0.354 0.352 0.356 117 -0.000248913 0.00233191 0 0 0.0000174914 40090 1254643 1273161 18519
33745948 45800 0.96125 0.9485 0.974 158 -0.00023667 0.00219334 0 0 0 40090 1254643 1273161 18519
33745948 43400 0.45525 0.434 0.4765 127 -0.000151042 0.00218245 0 0 0.00182084 40090 1254643 1273161 18519
33745948 45400 0.96175 0.957 0.9665 167 -0.0000800167 0.00219296 0 0 0 40090 1254643 1273161 18519
33768617 40200 0.00525 0.0065 0.004 23 0.0000200954 0.00153205 0 0 0 40117 6385 12360 5976
33788023 40200 0.00325 0.0025 0.004 25 -0.000208227 0.00207916 0 0 0 40140 1322263 1330689 8427
33793192 40200 0.00775 0.011 0.0045 123 -0.0000623507 0.00208287 0 0 0 40146 1200395 1231441 31047
33798184 40200 0.013 0.009 0.017 124 0.00008923 0.00192539 0 0 0 40152 1761437 1793565 32129
33798184 40400 0.03175 0.043 0.0205 125 0.0000841125 0.00192941 0 0 0 40152 1761437 1793565 32129
33802410 40200 0.00625 0.0025 0.01 125 -0.0000675844 0.00211037 0 0 0 40157 1850970 1882330 31361
33804031 40200 0.001 0 0.002 135 -0.000289671 0.00218461 0 0 0 40159 217798 248307 30510
33831918 40200 0.0005 0 0.001 80 0.000155591 0.00202583 0 0 0 40192 1966732 1988881 22150
33832749 40200 0.0005 0.001 0 91 -0.000142307 0.00192652 0 0 0 40193 1534340 1556072 21733
33835238 40200 0.0005 0 0.001 33 -0.000150418 0.00196608 0 0 0 40196 1706988 1715918 8931
33835239 40200 0.00025 0 0.0005 112 -0.000167866 0.00185163 0 0 0 40196 36098 62371 26274
33836107 40200 0.0015 0.0005 0.0025 200 -0.000090949 0.00191615 0 0 0 40197 1602892 1649583 46692
33836973 40200 0.001 0.0015 0.0005 172 0.000103838 0.00211226 0 0 0 40198 439494 480330 40837
33836974 40200 0.00025 0.0005 0 163 -0.0000782542 0.00218787 0 0 0 40198 453480 491311 37832
33837821 40200 0.00025 0.0005 0 2 -0.00113635 0.00389833 0 0 0 40199 1190521 1191768 1248
33837822 40200 0.00075 0.001 0.0005 193 0.000088822 0.00221688 0 0 0 40199 508334 557452 49119
33837823 40200 0.00025 0.0005 0 175 0.000286636 0.00183904 0 0 0 40199 411540 453805 42266
33840363 41200 0.0395 0.0465 0.0325 0 0 0 0 0 0 40202 2043952 2066708 22757
33840363 41400 0.0115 0.0095 0.0135 0 0 0 0 0 0 40202 2043952 2066708 22757
33840363 40800 0.11175 0.1205 0.103 0 0 0 0 0 0.000771318 40202 2043952 2066708 22757
33840363 41000 0.098 0.086 0.11 0 0 0 0 0 0.00162903 40202 2043952 2066708 22757
33840363 40400 0.04575 0.0625 0.029 0 0 0 0 0 0 40202 2043952 2066708 22757
33840363 40600 0.0515 0.05 0.053 0 0 0 0 0 0.0000460615 40202 2043952 2066708 22757
33845392 40400 0.00875 0.006 0.0115 0 0 0 0 0 0 40208 2060700 2086460 25761
33863927 41200 0.0595 0.0595 0.0595 164 0.000387314 0.00203999 0 0 0 40230 806955 841199 34245
33863927 40400 0.09625 0.0965 0.096 166 0.000365159 0.00206385 0 0 0.000000718507 40230 806955 841199 34245
33863927 41000 0.17275 0.191 0.1545 173 0.00036508 0.00203479 0 0 0.00233062 40230 806955 841199 34245
33863927 40800 0.2695 0.2565 0.2825 185 0.000372906 0.00198652 0 0 0.000858436 40230 806955 841199 34245
33863927 40600 0.16825 0.171 0.1655 175 0.000418883 0.00203826 0 0 0.0000540403 40230 806955 841199 34245
33906351 40600 0.08875 0.1015 0.076 218 0.0000442137 0.00194278 0 0 0.00201009 40280 550406 597141 46736
33906351 41000 0.071 0.08 0.062 217 0.000012528 0.00193287 0 0 0.00122804 40280 550406 597141 46736
33906351 40800 0.0455 0.0395 0.0515 215 0.0000315724 0.0019333 0 0 0 40280 550406 597141 46736
33906351 41400 0.03125 0.0335 0.029 214 0.00000871698 0.00196458 0 0 0 40280 550406 597141 46736
33906351 40400 0.02 0.024 0.016 210 0.0000281349 0.00193876 0 0 0 40280 550406 597141 46736
33906351 41200 0.10475 0.1035 0.106 228 0.0000306835 0.00194037 0 0 0.0000166618 40280 550406 597141 46736
33930702 40400 0.0005 0.0005 0.0005 77 -0.000105816 0.00206407 0 0 0 40309 1011726 1029492 17767
33949364 40400 0.00425 0.0025 0.006 231 0.0000203431 0.00194551 0 0 0 40331 549538 598414 48877
33985334 40400 0.00675 0.01 0.0035 154 -0.0000296315 0.00223234 0 0 0 40374 104261 141756 37496
33985336 40400 0.00925 0.0145 0.004 166 -0.000241714 0.00206502 0 0 0 40374 1221850 1263186 41337
34001384 40400 0.00175 0.001 0.0025 69 -0.00011754 0.00197784 0 0 0 40393 1004250 1021826 17577
34005495 40400 0.001 0.001 0.001 146 -0.000388731 0.00204011 0 0 0 40398 1923784 1960826 37043
34007161 40400 0.00025 0.0005 0 36 0.000216478 0.00192194 0 0 0 40400 1079302 1088304 9003
34036634 40600 0.0035 0.002 0.005 38 0.0000310119 0.00207624 0 0 0 40435 1634308 1642620 8313
34053368 40600 0.0185 0.021 0.016 28 0.000377771 0.0017979 0 0 0 40455 1910786 1917606 6821
34115792 40600 0.005 0.003 0.007 164 -0.0000911201 0.0019072 0 0 0 40529 1657335 1699464 42130
34118355 40600 0.01125 0.0185 0.004 96 0.0000327905 0.0018671 0 0 0 40532 1607640 1630037 22398
34136090 40600 0.02 0.0255 0.0145 0 0 0 0 0 0 40553 2032407 2078334 45928
34161116 40600 0.00675 0.009 0.0045 18 0.000124829 0.00172117 0 0 0 40583 189497 195702 6206
34170363 40600 0.0005 0.001 0 176 0.000095993 0.00217905 0 0 0 40594 1016882 1060580 43699
34173621 40600 0.0005 0.001 0 32 -0.000357587 0.00209839 0 0 0 40598 787695 795752 8058
34300530 40800 0.00275 0.004 0.0015 176 -0.000126613 0.00181625 0 0 0 40749 1608948 1649931 40984
34318838 40800 0.00525 0.0025 0.008 207 0.000117581 0.00209101 0 0 0 40771 530083 576429 46347
34321315 40800 0.00675 0.003 0.0105 241 -0.000191537 0.00199675 0 0 0 40774 606993 656573 49581
34324630 40800 0.0075 0.009 0.006 94 0.000234807 0.00179858 0 0 0 40778 373887 395539 21653
34330530 40800 0.00525 0.004 0.0065 62 0.0000219106 0.00213036 0 0 0 40785 1252272 1268884 16613
34339067 40800 0.00125 0.0005 0.002 79 -0.0000329182 0.0017432 0 0 0 40795 1616383 1635409 19027
34340786 40800 0.00225 0.003 0.0015 127 -0.000000671593 0.00198148 0 0 0 40797 327267 357515 30249
34342487 40800 0.0005 0 0.001 138 0.000209325 0.00201873 0 0 0 40799 945527 983419 37893
34343370 40800 0.00025 0.0005 0 128 -0.0000128702 0.0021934 0 0 0 40800 1112594 1141284 28691
34343371 40800 0.00025 0 0.0005 11 0.00065043 0.00171053 0 0 0 40800 386145 389718 3574
34343372 40800 0.00025 0 0.0005 117 -0.000104498 0.00185105 0 0 0 40800 402200 424921 22722
34373666 41000 0.03725 0.0215 0.053 20 0.000326718 0.0014801 0 0 0 40836 339186 343498 4313
34406497 41000 0.00675 0.0045 0.009 92 0.0000784674 0.00186174 0 0 0 40875 414619 436913 22295
34451924 42600 0.2765 0.271 0.282 174 -0.0000932767 0.00191304 0 0 0.000151214 40929 137999 170971 32973
34451924 43000 0.21775 0.2395 0.196 162 -0.000238286 0.00196848 0 0 0.00277725 40929 137999 170971 32973
34451924 43600 0.19575 0.206 0.1855 163 -0.000147384 0.00188442 0 0 0.000667352 40929 137999 170971 32973
34451924 43400 0.1865 0.1685 0.2045 156 -0.000164441 0.00196087 0 0 0.00213554 40929 137999 170971 32973
34451924 41200 0.043 0.0425 0.0435 137 -0.000211013 0.00193709 0 0 0 40929 137999 170971 32973
34451924 43800 0.07525 0.0905 0.06 150 -0.0000942863 0.00195707 0 0 0.00334202 40929 137999 170971 32973
34451924 43200 0.18325 0.206 0.1605 156 -0.000210183 0.00189303 0 0 0.00345804 40929 137999 170971 32973
