"seed","mu_base","mu_inv","sigmaK","alpha","rep","N","en_var","mig1","mig2","theta1","theta2","burnin","chrom_num","r"
3392571,0.001,1e-05,5,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392572,0.001,1e-05,5,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392573,0.001,1e-05,5,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392574,0.001,1e-05,5,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392575,0.001,1e-05,5,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392576,0.001,1e-05,5,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392577,0.001,1e-05,5,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392578,0.001,1e-05,5,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392579,0.001,1e-05,5,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392580,0.001,1e-05,5,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392581,0.001,1e-05,5,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392582,0.001,1e-05,25,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392583,0.001,1e-05,25,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392584,0.001,1e-05,25,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392585,0.001,1e-05,25,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392586,0.001,1e-05,25,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392587,0.001,1e-05,25,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392588,0.001,1e-05,25,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392589,0.001,1e-05,25,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392590,0.001,1e-05,25,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392591,0.001,1e-05,25,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392592,0.001,1e-05,25,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392593,0.001,1e-05,25,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392594,0.001,1e-05,25,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392595,0.001,1e-05,25,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392596,0.001,1e-05,25,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392597,0.001,1e-05,25,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392598,0.001,1e-05,25,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392599,0.001,1e-05,25,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392600,0.001,1e-05,25,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392601,0.001,1e-05,25,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392602,0.001,1e-05,25,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392603,0.001,1e-05,25,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392604,0.001,1e-05,25,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392605,0.001,1e-05,25,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392606,0.001,1e-05,25,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392607,0.001,1e-05,25,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392608,0.001,1e-05,25,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392609,0.001,1e-05,25,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392610,0.001,1e-05,25,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392611,0.001,1e-05,25,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392612,0.001,1e-05,25,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392613,0.001,1e-05,25,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392614,0.001,1e-05,25,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392615,0.001,1e-05,25,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392616,0.001,1e-05,25,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392617,0.001,1e-05,25,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392618,0.001,1e-05,25,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392619,0.001,1e-05,25,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392620,0.001,1e-05,25,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392621,0.001,1e-05,25,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392622,0.001,1e-05,25,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392623,0.001,1e-05,25,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392624,0.001,1e-05,25,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392625,0.001,1e-05,25,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392626,0.001,1e-05,25,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392627,0.001,1e-05,25,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392628,0.001,1e-05,25,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392629,0.001,1e-05,25,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392630,0.001,1e-05,25,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392631,0.001,1e-05,25,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392632,0.001,1e-05,25,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392633,0.001,1e-05,25,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392634,0.001,1e-05,25,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392635,0.001,1e-05,25,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392636,0.001,1e-05,25,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392637,0.001,1e-05,25,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392638,0.001,1e-05,25,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392639,0.001,1e-05,25,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392640,0.001,1e-05,25,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392641,0.001,1e-05,25,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392642,0.001,1e-05,25,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392643,0.001,1e-05,25,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392644,0.001,1e-05,25,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392645,0.001,1e-05,25,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392646,0.001,1e-05,25,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392647,0.001,1e-05,25,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392648,0.001,1e-05,25,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392649,0.001,1e-05,25,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392650,0.001,1e-05,25,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392651,0.001,1e-05,25,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392652,0.001,1e-05,25,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392653,0.001,1e-05,25,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392654,0.001,1e-05,25,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392655,0.001,1e-05,25,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392656,0.001,1e-05,25,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392657,0.001,1e-05,25,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392658,0.001,1e-05,25,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392659,0.001,1e-05,25,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392660,0.001,1e-05,25,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392661,0.001,1e-05,25,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392662,0.001,1e-05,25,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392663,0.001,1e-05,25,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392664,0.001,1e-05,25,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392665,0.001,1e-05,25,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392666,0.001,1e-05,25,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392667,0.001,1e-05,25,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392668,0.001,1e-05,25,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392669,0.001,1e-05,25,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392670,0.001,1e-05,25,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392671,0.001,1e-05,25,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392672,0.001,1e-05,25,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392673,0.001,1e-05,25,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392674,0.001,1e-05,25,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392675,0.001,1e-05,25,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392676,0.001,1e-05,25,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392677,0.001,1e-05,25,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392678,0.001,1e-05,25,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392679,0.001,1e-05,25,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392680,0.001,1e-05,25,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392681,0.001,1e-05,25,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392682,0.001,1e-05,50,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392683,0.001,1e-05,50,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392684,0.001,1e-05,50,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392685,0.001,1e-05,50,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392686,0.001,1e-05,50,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392687,0.001,1e-05,50,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392688,0.001,1e-05,50,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392689,0.001,1e-05,50,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392690,0.001,1e-05,50,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392691,0.001,1e-05,50,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392692,0.001,1e-05,50,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392693,0.001,1e-05,50,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392694,0.001,1e-05,50,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392695,0.001,1e-05,50,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392696,0.001,1e-05,50,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392697,0.001,1e-05,50,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392698,0.001,1e-05,50,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392699,0.001,1e-05,50,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392700,0.001,1e-05,50,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392701,0.001,1e-05,50,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392702,0.001,1e-05,50,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392703,0.001,1e-05,50,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392704,0.001,1e-05,50,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392705,0.001,1e-05,50,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392706,0.001,1e-05,50,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392707,0.001,1e-05,50,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392708,0.001,1e-05,50,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392709,0.001,1e-05,50,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392710,0.001,1e-05,50,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392711,0.001,1e-05,50,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392712,0.001,1e-05,50,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392713,0.001,1e-05,50,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392714,0.001,1e-05,50,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392715,0.001,1e-05,50,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392716,0.001,1e-05,50,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392717,0.001,1e-05,50,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392718,0.001,1e-05,50,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392719,0.001,1e-05,50,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392720,0.001,1e-05,50,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392721,0.001,1e-05,50,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392722,0.001,1e-05,50,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392723,0.001,1e-05,50,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392724,0.001,1e-05,50,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392725,0.001,1e-05,50,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392726,0.001,1e-05,50,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392727,0.001,1e-05,50,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392728,0.001,1e-05,50,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392729,0.001,1e-05,50,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392730,0.001,1e-05,50,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392731,0.001,1e-05,50,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392732,0.001,1e-05,50,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392733,0.001,1e-05,50,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392734,0.001,1e-05,50,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392735,0.001,1e-05,50,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392736,0.001,1e-05,50,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392737,0.001,1e-05,50,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392738,0.001,1e-05,50,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392739,0.001,1e-05,50,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392740,0.001,1e-05,50,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392741,0.001,1e-05,50,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392742,0.001,1e-05,50,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392743,0.001,1e-05,50,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392744,0.001,1e-05,50,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392745,0.001,1e-05,50,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392746,0.001,1e-05,50,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392747,0.001,1e-05,50,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392748,0.001,1e-05,50,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392749,0.001,1e-05,50,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392750,0.001,1e-05,50,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392751,0.001,1e-05,50,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392752,0.001,1e-05,50,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392753,0.001,1e-05,50,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392754,0.001,1e-05,50,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392755,0.001,1e-05,50,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392756,0.001,1e-05,50,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392757,0.001,1e-05,50,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392758,0.001,1e-05,50,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392759,0.001,1e-05,50,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392760,0.001,1e-05,50,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392761,0.001,1e-05,50,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392762,0.001,1e-05,50,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392763,0.001,1e-05,50,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392764,0.001,1e-05,50,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392765,0.001,1e-05,50,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392766,0.001,1e-05,50,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392767,0.001,1e-05,50,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392768,0.001,1e-05,50,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392769,0.001,1e-05,50,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392770,0.001,1e-05,50,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392771,0.001,1e-05,50,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392772,0.001,1e-05,50,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392773,0.001,1e-05,50,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392774,0.001,1e-05,50,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392775,0.001,1e-05,50,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392776,0.001,1e-05,50,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392777,0.001,1e-05,50,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392778,0.001,1e-05,50,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392779,0.001,1e-05,50,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392780,0.001,1e-05,50,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392781,0.001,1e-05,50,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392782,0.001,1e-07,0.9,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392783,0.001,1e-07,0.9,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392784,0.001,1e-07,0.9,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392785,0.001,1e-07,0.9,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392786,0.001,1e-07,0.9,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392787,0.001,1e-07,0.9,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392788,0.001,1e-07,0.9,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392789,0.001,1e-07,0.9,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392790,0.001,1e-07,0.9,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392791,0.001,1e-07,0.9,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392792,0.001,1e-07,0.9,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392793,0.001,1e-07,0.9,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392794,0.001,1e-07,0.9,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392795,0.001,1e-07,0.9,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392796,0.001,1e-07,0.9,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392797,0.001,1e-07,0.9,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392798,0.001,1e-07,0.9,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392799,0.001,1e-07,0.9,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392800,0.001,1e-07,0.9,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392801,0.001,1e-07,0.9,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392802,0.001,1e-07,0.9,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392803,0.001,1e-07,0.9,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392804,0.001,1e-07,0.9,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392805,0.001,1e-07,0.9,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392806,0.001,1e-07,0.9,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392807,0.001,1e-07,0.9,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392808,0.001,1e-07,0.9,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392809,0.001,1e-07,0.9,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392810,0.001,1e-07,0.9,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392811,0.001,1e-07,0.9,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392812,0.001,1e-07,0.9,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392813,0.001,1e-07,0.9,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392814,0.001,1e-07,0.9,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392815,0.001,1e-07,0.9,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392816,0.001,1e-07,0.9,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392817,0.001,1e-07,0.9,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392818,0.001,1e-07,0.9,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392819,0.001,1e-07,0.9,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392820,0.001,1e-07,0.9,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392821,0.001,1e-07,0.9,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392822,0.001,1e-07,0.9,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392823,0.001,1e-07,0.9,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392824,0.001,1e-07,0.9,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392825,0.001,1e-07,0.9,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392826,0.001,1e-07,0.9,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392827,0.001,1e-07,0.9,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392828,0.001,1e-07,0.9,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392829,0.001,1e-07,0.9,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392830,0.001,1e-07,0.9,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392831,0.001,1e-07,0.9,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392832,0.001,1e-07,0.9,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392833,0.001,1e-07,0.9,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392834,0.001,1e-07,0.9,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392835,0.001,1e-07,0.9,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392836,0.001,1e-07,0.9,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3392837,0.001,1e-07,0.9,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3392838,0.001,1e-07,0.9,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3392839,0.001,1e-07,0.9,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3392840,0.001,1e-07,0.9,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3392841,0.001,1e-07,0.9,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3392842,0.001,1e-07,0.9,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3392843,0.001,1e-07,0.9,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3392844,0.001,1e-07,0.9,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3392845,0.001,1e-07,0.9,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3392846,0.001,1e-07,0.9,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
